OC,soil_types,tem,tp,pm,st,slope,twi,lc_1,ele,NDVI
12.4,108,275.9934387,1.95E-08,6111,1,0.243589506,13.46685982,25,41.15170288,0.779999971
5.1,108,275.7009277,2.02E-08,6111,1,0.250114053,12.34181404,25,50.80754471,0.843999982
97.5,67,275.8139343,2.07E-08,8000,9,0.184804067,26.45994949,29,93.8927536,0.836000025
3.7,108,275.7025452,2.01E-08,6111,1,0.296791255,12.17069912,24,73.08123779,0.787999988
507.9,67,275.5376282,2.09E-08,8000,9,0.137434065,17.32261848,25,53.3185463,0.89200002
113.5,108,275.5184021,2.05E-08,6111,1,0.058499943,19.49180412,12,49.86922073,0.843999982
10.9,108,275.4957886,2.11E-08,6111,1,0.141129658,14.70581627,24,59.59762955,0.875999987
422.8,108,275.6759338,2.13E-08,6111,1,0.243748918,26.18310356,24,95.51745605,0.836000025
31.7,57,275.4259033,2.00E-08,5500,4,,,12,3.197378635,0.779999971
45.1,108,275.4717407,2.09E-08,6111,1,0.202869758,26.36668015,24,47.94937515,0.867999971
60.2,108,275.432251,2.09E-08,6111,1,0.227336079,17.3789444,12,40.1713028,0.811999977
19.9,108,275.4163513,2.08E-08,6111,1,0.246024042,13.45691395,12,17.81292915,0.851999998
26.8,33,275.419342,2.13E-08,6111,3,0.090258598,21.31120872,21,51.1384697,0.89200002
328.8,108,275.4011841,2.12E-08,6111,1,0.172598094,26.52828026,25,48.6592598,0.815999985
59.6,108,275.413269,2.15E-08,6111,1,0.129578874,26.81495667,24,60.27647018,0.828000009
20.4,108,275.3081055,2.14E-08,6111,1,0.624406099,25.24240685,24,57.9632225,0.808000028
81.4,108,275.3427429,2.10E-08,6111,1,0.092168055,15.28603363,12,36.4584198,0.856000006
20.1,67,275.3299866,2.14E-08,8000,9,0.435510278,17.5334034,24,53.65217209,0.800000012
490.2,67,275.2816772,2.15E-08,8000,9,0.492751062,12.35685635,24,64.82163239,0.783999979
58.4,108,275.2236633,2.20E-08,6111,1,0.268230826,26.08739281,29,102.6366043,0.708000004
340.5,67,275.3526917,2.13E-08,8000,9,0.13732101,26.75692558,36,113.7666092,0.796000004
43.2,108,272.9707031,3.56E-08,6111,2,4.41560173,12.24144459,23,728.9718628,0.828000009
16.9,108,273.4255981,2.87E-08,6111,2,7.538312435,22.74570084,23,701.6820068,0.839999974
34.7,108,273.161499,2.89E-08,6111,2,4.913589478,23.17703247,23,742.2603149,0.907999992
33.7,108,273.2142334,3.04E-08,6111,2,6.759524345,9.733522415,27,777.7449951,0.808000028
41.2,108,274.4058228,2.69E-08,6111,2,3.144922733,16.78366661,11,508.6812439,0.75999999
20.7,108,271.8113098,3.40E-08,6111,2,7.72040987,8.906036377,23,676.5328369,0.875999987
43.8,108,273.9700623,2.73E-08,6111,2,2.184202909,13.93544674,24,479.3471375,0.796000004
20.9,108,274.3066406,2.56E-08,6111,2,0.379646271,19.04896164,24,447.4210815,0.920000017
26,108,273.2332153,3.01E-08,6111,2,2.226407051,23.97060013,24,573.9511719,0.811999977
38,108,273.8061523,2.78E-08,6111,2,4.298863888,9.495752335,24,461.7272034,0.828000009
100.4,108,273.6773376,2.77E-08,6111,2,3.311608791,9.757433891,24,595.6954346,0.920000017
74.3,108,273.6338501,2.82E-08,6111,2,2.354600668,23.91455841,24,564.3278198,0.920000017
31.7,108,273.7316589,2.80E-08,6111,2,0.6550439,25.19450188,29,522.7853394,0.819999993
37.7,108,274.0672607,2.70E-08,6111,2,3.463841438,11.32182312,24,432.2507935,0.787999988
19.8,108,274.0568542,2.70E-08,6111,2,2.441087484,11.67237091,24,416.3675232,0.80400002
3.5,108,274.5689697,2.50E-08,6111,2,1.862337351,24.14930916,25,401.934967,0.920000017
25.7,108,273.6774597,2.79E-08,6111,2,1.464106202,24.39002991,25,540.4176636,0.851999998
32.1,108,274.2479248,2.59E-08,6111,2,3.034266233,10.53822422,24,524.9946289,0.832000017
55.5,108,274.0939331,2.63E-08,6111,2,1.873701215,24.1432209,23,523.4584351,0.783999979
76,108,273.9285583,2.67E-08,6111,2,1.719640493,11.51217937,24,465.4136353,0.815999985
26.4,108,273.7355347,2.64E-08,6111,2,5.272994995,23.10606575,24,547.9606934,0.819999993
204.3,108,273.7801819,2.61E-08,6111,2,2.311866283,10.11738396,24,523.2349243,0.811999977
30.4,108,274.1092224,2.53E-08,6111,2,1.90494132,10.31116295,24,496.9489136,0.811999977
14.5,108,274.1759338,2.48E-08,6111,2,4.09713459,11.33574772,24,437.3134766,0.836000025
27.4,108,274.1769714,2.47E-08,6111,2,3.034465075,9.845011711,24,525.8483887,0.815999985
244.3,108,273.8491821,2.53E-08,6111,2,0.149472877,13.54976749,36,512.7855835,0.836000025
57.6,108,274.6681519,2.32E-08,6111,2,3.328557253,23.56782722,24,388.8847656,0.723999977
24.1,108,274.6519775,2.33E-08,6111,2,2.236627817,10.15050507,24,415.0351563,0.731999993
28.8,108,274.3681335,2.40E-08,6111,2,0.529146791,25.40795326,29,422.9113464,0.791999996
18.7,108,274.6618347,2.33E-08,6111,2,0.342857569,14.85962391,29,361.0067749,0.731999993
28.3,108,274.5493774,2.35E-08,6111,2,0.820634723,24.96910095,24,417.7786865,0.776000023
14.7,108,274.0126953,2.49E-08,6111,2,1.921291351,24.11812019,24,398.9349365,0.832000017
16.6,108,275.1713562,2.20E-08,6111,2,3.505750895,23.51583862,24,369.8826599,0.74000001
22.3,108,274.3760681,2.39E-08,6111,2,2.21662879,23.9750061,24,462.5774536,0.755999982
4.8,108,275.0349731,2.21E-08,6111,2,2.111255884,24.02375793,24,292.7229004,0.808000028
17.6,108,274.7062988,2.29E-08,6111,2,0.86965239,13.17500877,24,338.112854,0.720000029
22,108,274.754364,2.28E-08,6111,2,0.836595714,24.94983673,29,290.1460876,0.776000023
64.4,108,274.2372437,2.36E-08,6111,2,1.008810639,24.76261711,25,377.18927,0.811999977
36.6,108,274.6659546,2.26E-08,6111,2,0.285285354,14.40746403,41,321.4273682,0.744000018
21.9,108,274.2549133,2.30E-08,6111,2,4.120607853,23.35376549,24,377.6592102,0.720000029
443.4,108,274.6455383,2.24E-08,6111,2,0.687434256,13.12248325,41,337.8058167,0.783999979
260.8,108,274.9858093,2.17E-08,6111,2,0.669888735,14.49207497,24,283.7928772,0.787999988
26.4,108,274.5341797,2.22E-08,6111,2,1.881123066,24.13926506,36,386.2837524,0.796000004
49.9,108,274.0166626,2.30E-08,6111,2,1.275466442,12.50426483,36,431.5904541,0.864000022
28.2,108,275.1969604,2.14E-08,6111,2,1.472895741,24.38404274,29,297.3562012,0.776000023
39.6,108,274.4685364,2.24E-08,6111,2,0.133600116,26.78439522,24,362.9559631,0.776000023
15.1,108,275.0461426,2.16E-08,6111,2,1.527672768,24.34750938,24,300.0027161,0.75999999
490.3,108,274.2625427,2.26E-08,6111,2,1.145108342,24.63586044,24,404.9568481,0.772000015
322.7,108,274.8343506,2.20E-08,6111,2,0.626632631,12.11648464,24,323.2565308,0.74000001
36.6,108,273.8784485,2.33E-08,6111,2,0.498723418,14.04955578,24,398.5406494,0.815999985
16.6,108,274.1604309,2.29E-08,6111,2,0.867299736,24.91378784,29,405.727356,0.731999993
90.1,108,274.655304,2.21E-08,6111,2,0.268258244,26.08729172,24,320.5626526,0.755999982
28.7,108,274.459259,2.21E-08,6111,2,0.849725008,24.93426132,24,367.9761353,0.699999988
450.8,108,274.9267578,2.17E-08,6111,2,0.378236473,25.74371338,24,281.5787659,0.748000026
14,108,274.5987244,2.18E-08,6111,2,0.284813464,26.02740479,24,320.3357544,0.779999971
21.2,108,274.6472168,2.15E-08,6111,2,0.315455586,25.92522049,29,329.8198853,0.811999977
12.7,108,274.6065369,2.11E-08,6111,2,1.335053205,10.66683006,24,309.5287781,0.832000017
17.5,108,274.3766785,2.15E-08,6111,2,0.926298022,24.84796524,24,295.5140686,0.716000021
21.7,108,274.6698608,2.10E-08,6111,2,1.633796692,24.2803154,24,342.1263123,0.815999985
347.2,108,274.6811523,2.11E-08,6111,2,0.962450624,11.68730831,41,250.3197174,0.727999985
20.5,108,275.1255493,2.09E-08,6111,2,0.809437692,11.16733074,24,217.8934326,0.751999974
43.3,108,274.9666138,2.09E-08,6111,2,1.105267286,24.67128181,24,261.782135,0.736000001
457.3,108,274.2642517,2.12E-08,6111,2,0.497331917,13.73389626,25,329.9779053,0.791999996
465.8,108,274.6508789,2.09E-08,6111,2,0.554007411,25.36203957,36,278.7738953,0.779999971
14.3,108,274.3471069,2.10E-08,6111,2,1.658038855,24.26557732,24,315.6065674,0.819999993
10.9,108,275.4272156,2.07E-08,6111,2,0.682119608,12.03163242,24,188.0501862,0.748000026
22.8,108,274.4402771,2.11E-08,6111,2,0.321475238,13.7002449,24,296.7309875,0.755999982
10,108,274.595459,2.10E-08,6111,2,1.72211051,24.22764015,24,281.5853271,0.763999999
89.7,108,274.4738159,2.15E-08,6111,2,0.510001004,11.62929821,24,280.6744995,0.748000026
332.4,108,274.4295349,2.20E-08,6111,2,0.541993618,25.38396454,24,305.5135193,0.779999971
73.8,108,274.2727356,2.18E-08,6111,2,0.940193117,24.83307266,24,303.4678345,0.791999996
468.8,108,274.8282166,2.17E-08,6111,2,0.506332278,13.71595955,24,233.3310547,0.671999991
15.9,108,274.4250488,2.25E-08,6111,2,0.430232733,18.16757965,24,281.8197327,0.736000001
106.8,108,274.5681458,2.26E-08,6111,2,1.866026163,11.02496433,29,274.6186523,0.772000015
53.5,108,274.7479553,2.25E-08,6111,2,2.232087612,10.15253925,29,207.9134674,0.751999974
121.1,108,274.9454651,2.23E-08,6111,2,2.281120062,23.94629669,29,183.7556305,0.80400002
16.3,108,275.091217,2.21E-08,6111,2,0.057323866,15.60678005,40,147.7977753,0.736000001
25.4,108,275.2932434,2.14E-08,6111,2,0.928578734,24.84550476,24,139.8739319,0.75999999
9.5,108,275.4407349,2.09E-08,6111,2,0.83843714,11.13212681,24,89.43235016,0.815999985
212.9,108,275.3027649,2.13E-08,6111,2,1.148264408,10.81759644,24,105.9220734,0.779999971
41.8,108,275.7239685,2.08E-08,6111,2,0.763390422,12.32452106,12,25.34976387,0.80400002
330.2,108,275.5410156,2.05E-08,6111,2,0.400884271,11.87004852,24,70.27040863,0.744000018
44.7,108,275.5456848,2.02E-08,6111,2,0.055702768,27.65921783,24,80.02999878,0.843999982
21.1,21,275.5312195,2.01E-08,6210,1,0.636005282,12.10163689,24,47.27784729,0.787999988
20.8,21,275.7131958,1.98E-08,6210,1,,,,,0.712000012
68,108,275.7812195,1.98E-08,6111,2,0.39064312,16.69171906,24,23.81412506,0.75999999
42.9,108,275.0923157,2.15E-08,6111,1,0.240643531,13.98985291,25,20.48489189,0.89200002
35.3,108,275.2269592,2.13E-08,6111,1,0.339442343,13.82818127,24,40.73522949,0.808000028
360.2,108,275.1228638,2.19E-08,6111,1,0.226469815,26.25663185,29,60.17973709,0.800000012
479.5,108,275.1327209,2.18E-08,6111,1,0.110191308,26.9770298,24,60.43040848,0.791999996
57.6,108,275.2439575,2.14E-08,6111,1,0.121530466,26.87908173,24,58.48453522,0.787999988
25.8,108,275.2045593,2.19E-08,6111,1,0.067529,27.46669006,24,77.7067337,0.776000023
19.8,67,275.0743713,2.25E-08,8000,9,0.091958694,18.68473244,25,81.38572693,0.75999999
22.7,108,275.0895386,2.24E-08,6111,1,0.102761261,27.04683876,24,90.84741974,0.763999999
33.9,108,274.3893738,4.37E-08,6111,2,2.939667463,14.84662151,23,482.2679443,0.836000025
24.1,108,273.6616821,4.13E-08,6111,2,7.512990952,10.03220654,27,565.0498657,0.888000011
27,108,273.0741272,3.59E-08,6111,2,6.377154827,22.91462898,23,609.1871948,0.912
15.7,108,273.3157043,2.99E-08,6111,2,2.555861712,23.83243942,36,631.77948,0.800000012
13.2,108,273.9615784,3.45E-08,6111,2,2.065044641,16.07683563,23,460.4295044,0.920000017
28.5,108,272.9563904,3.35E-08,6111,2,1.139189363,24.64104462,23,660.0054321,0.867999971
54.7,108,273.9352417,3.57E-08,6111,2,1.462491274,11.6742363,36,463.2984009,0.839999974
70.7,108,273.4281311,3.17E-08,6111,2,4.031689167,9.560144424,23,590.1663818,0.851999998
39.9,108,273.9029541,2.93E-08,6111,2,7.2380867,22.78679657,24,521.1866455,0.871999979
68.7,108,273.8138733,2.77E-08,6111,2,5.222920418,10.68644428,24,479.3660583,0.824000001
54.7,108,273.920929,2.67E-08,6111,2,4.377400875,10.57619095,24,415.0290833,0.824000001
8.4,108,274.2518005,2.47E-08,6111,2,2.076925993,10.22465515,23,500.2425232,0.779999971
12.6,108,273.6896362,2.66E-08,6111,2,3.520097733,10.38938141,23,505.5741882,0.888000011
12.5,108,273.6074524,2.66E-08,6111,2,3.881226063,9.59829998,24,528.0999756,0.836000025
19.4,108,273.2687378,2.77E-08,6111,2,5.405362606,23.08112907,23,593.4108887,0.851999998
80.6,108,273.6516113,2.64E-08,6111,2,4.673942566,10.51037025,24,487.1982422,0.80400002
28.8,108,273.6290283,2.64E-08,6111,2,5.828286171,10.57609653,24,496.6264648,0.819999993
51.9,108,274.7833252,2.37E-08,6111,2,3.748678446,12.19810009,24,468.5412598,0.815999985
23.6,108,272.8483887,2.94E-08,6111,2,7.138798714,8.985244751,23,623.3599854,0.836000025
21.5,108,274.3044128,2.57E-08,6111,2,3.705427647,11.25422573,24,426.5019836,0.888000011
16.3,108,272.9118652,2.89E-08,6111,2,5.46130085,9.948407173,23,637.0536499,0.836000025
60.1,108,273.6055298,2.64E-08,6111,2,0.71356672,14.12662315,24,556.4360962,0.819999993
19.6,108,274.230896,2.47E-08,6111,2,1.610819221,24.294487,25,468.774231,0.808000028
9.1,108,274.6477661,2.35E-08,6111,2,3.900461197,10.28648853,24,390.2154236,0.783999979
52,108,274.262207,2.45E-08,6111,2,1.400266528,11.3122673,24,444.4157715,0.819999993
454.6,108,274.6700745,2.33E-08,6111,2,1.12428844,14.36506367,29,364.0137024,0.787999988
2.8,108,274.6708679,2.32E-08,6111,2,4.753494263,10.08795166,24,374.4784851,0.74000001
363.8,108,273.2578125,2.66E-08,6111,2,2.274363756,12.33098125,29,520.5167236,0.796000004
20.3,108,274.5561829,2.32E-08,6111,2,0.350503176,25.81986618,24,364.8479004,0.727999985
18.2,108,273.8975525,2.44E-08,6111,2,2.321084738,23.92891121,29,447.7169189,0.84799999
45.7,108,274.1984558,2.43E-08,6111,2,2.933502436,23.69442177,24,408.9342041,0.712000012
10.6,108,274.2828979,2.34E-08,6111,2,1.811259985,13.91697407,24,366.8919373,0.748000026
13.8,108,274.4841614,2.30E-08,6111,2,0.571964264,25.33013916,36,370.8708191,0.744000018
126.3,108,273.6126099,2.45E-08,6111,2,0.082694225,15.93349361,29,456.3504639,0.796000004
22.2,108,273.2020264,2.51E-08,6111,2,2.753782749,23.75774765,24,583.8035278,0.824000001
36.9,108,274.0217896,2.35E-08,6111,2,4.811043262,23.19822502,25,471.5976868,0.828000009
390.2,108,274.160614,2.21E-08,6111,2,3.868875027,23.41700745,24,439.170929,0.772000015
26.7,108,273.792511,2.25E-08,6111,2,0.613467693,25.26008224,24,490.8673706,0.744000018
119.8,108,273.4316406,2.36E-08,6111,2,2.240778923,23.96415901,24,587.1309814,0.80400002
56.6,108,273.8641663,2.23E-08,6111,2,2.090083838,10.2183342,24,384.5176392,0.75999999
221.1,108,274.105072,2.18E-08,6111,2,3.146265984,9.808759689,24,382.8113403,0.75999999
24.2,108,274.1609802,2.26E-08,6111,2,1.2329669,24.56191444,24,416.0448303,0.708000004
361.1,108,273.7662659,2.26E-08,6111,2,1.528802395,11.62987232,24,420.2516785,0.772000015
34.4,108,273.3848572,2.31E-08,6111,2,2.445629358,23.8765831,24,449.4553528,0.744000018
51.1,108,273.4850464,2.30E-08,6111,2,0.696283102,25.13344193,24,436.5089722,0.755999982
12.7,108,273.8791504,2.23E-08,6111,2,1.613394022,24.29288864,24,415.9200439,0.772000015
55.3,108,273.9216309,2.21E-08,6111,2,1.786509633,24.19090462,24,392.994873,0.763999999
17.7,108,274.1340027,2.17E-08,6111,2,0.680217206,25.15678978,29,418.0420227,0.819999993
150.3,108,273.9978943,2.16E-08,6111,2,0.448507309,25.57330322,24,393.684082,0.755999982
15.8,108,273.5493774,2.20E-08,6111,2,1.742426157,24.21590614,24,463.3002625,0.808000028
117.8,108,274.1846008,2.14E-08,6111,2,1.261759639,12.1096077,36,318.7202759,0.80400002
15,108,273.9833679,2.15E-08,6111,2,2.524176836,23.84493065,24,375.4510498,0.763999999
20.9,108,273.8484192,2.18E-08,6111,2,2.295810938,23.93987083,24,356.219635,0.772000015
502.2,108,274.0453186,2.17E-08,6111,2,5.105413437,9.323029518,24,388.1991882,0.796000004
31.6,108,274.2696838,2.15E-08,6111,2,3.459700108,23.5290947,24,292.7582397,0.851999998
495.1,108,274.0989075,2.19E-08,6111,2,1.26790154,24.53396606,24,344.8262634,0.800000012
9.3,108,275.3645325,2.04E-08,6111,2,4.557632446,10.13021374,12,76.39002991,0.772000015
502.4,108,274.3289795,2.22E-08,6111,2,0.711674988,12.90550232,36,317.9169006,0.779999971
177.8,108,274.5718079,2.15E-08,6111,2,1.187183499,24.59976578,24,230.9253235,0.776000023
29.1,108,274.6353455,2.18E-08,6111,2,0.732688665,11.26696205,24,232.5937653,0.727999985
24.4,108,275.1208496,2.07E-08,6111,2,2.167475462,19.27394867,29,50.98122787,0.783999979
44,108,275.1868591,2.06E-08,6111,2,2.432890892,19.17205811,12,42.60871887,0.791999996
33.3,108,274.6784668,2.16E-08,6111,2,0.799761236,24.99486923,25,238.7096405,0.871999979
89.7,108,275.4495544,2.05E-08,6111,2,1.179825306,17.78348923,12,43.04987335,0.776000023
137.6,108,275.3209839,2.07E-08,6111,2,1.695702076,16.1446209,24,95.77488708,0.808000028
468.6,108,274.6897278,2.11E-08,6111,2,1.71889627,24.22951126,24,136.692337,0.851999998
32.8,21,275.6385803,1.99E-08,6210,1,0.828839362,12.75307941,24,20.54848671,0.787999988
24.6,108,275.2886047,2.02E-08,6111,2,1.936848879,24.1100502,25,78.48812866,0.856000006
11.1,108,274.9458313,2.04E-08,6111,2,0.974584877,24.79714012,24,98.09901428,0.796000004
519,108,274.836731,2.05E-08,6111,2,0.090010114,14.46242714,41,75.95283508,0.796000004
437.9,108,275.3971558,1.98E-08,6111,2,0.023269085,28.53212166,24,19.87808037,0.772000015
450,108,275.1226807,2.01E-08,6111,2,0.320825487,25.90834045,24,27.82019615,0.843999982
146.4,108,275.0840759,2.05E-08,6111,2,2.014977932,15.0671463,12,5.060901642,0.808000028
8.6,108,275.3477478,1.98E-08,6111,2,,,12,10.93598175,0.755999982
7.7,108,275.1370544,2.01E-08,6111,2,1.74084878,24.21681213,25,44.94149017,0.776000023
162.5,108,274.6908569,2.12E-08,6111,2,0.461107105,11.73008537,24,39.47000122,0.776000023
161.9,108,274.8876038,2.12E-08,6111,2,0.3821612,25.73339081,25,14.54037476,0.783999979
470.9,108,274.8319702,2.15E-08,6111,2,0.148949862,12.86012554,29,18.10949135,0.763999999
91.3,57,274.7813721,2.23E-08,5500,4,0.233596906,26.22564507,25,10.12102985,0.875999987
29.7,108,274.7890015,2.21E-08,6111,1,0.171647727,26.53380013,2,12.5445509,0.783999979
26.2,108,274.7766113,2.19E-08,6111,1,0.158055082,26.61630249,25,16.51295853,0.819999993
351,67,274.8652039,2.18E-08,8000,9,0.313883185,25.93021774,25,37.05139542,0.836000025
90.4,108,274.6429138,2.27E-08,6111,1,0.410040885,25.6629734,25,55.77405548,0.808000028
129.2,108,275.1906738,2.21E-08,6111,1,0.130067021,18.93058014,23,4.118131161,0.856000006
554.5,108,274.5646057,2.29E-08,6111,1,0.232045636,26.23230934,24,69.57402802,0.80400002
9.9,67,274.8780212,2.24E-08,8000,9,0.320044696,12.09526634,29,47.59937286,0.731999993
12.1,67,274.6600952,2.29E-08,8000,9,0.265165955,26.09888458,25,92.13899994,0.815999985
20.6,67,274.5699463,2.28E-08,8000,9,0.190129638,26.43153763,36,101.2950134,0.772000015
521.5,108,274.9198914,2.27E-08,6111,1,0.339819789,12.03531075,29,72.28282928,0.843999982
45.8,67,274.5861206,2.28E-08,8000,9,0.238926619,15.33201408,29,99.03701019,0.879999995
121.7,67,274.8085327,2.28E-08,8000,9,0.084025875,27.24812317,24,99.8625412,0.796000004
14.8,108,273.3800659,4.71E-08,6111,2,6.686667919,22.8668232,27,579.6495972,0.796000004
3.3,108,273.6385803,2.54E-08,6111,2,3.35059762,11.94292736,24,475.6502075,0.776000023
371.1,108,273.7020874,2.49E-08,6111,2,1.110370874,11.54431057,24,455.7486877,0.736000001
28.9,108,273.8048096,2.54E-08,6111,2,1.006474972,13.43433189,41,467.2319946,0.80400002
12.7,108,273.6143799,2.43E-08,6111,2,1.476080656,24.38188171,24,437.9396667,0.712000012
487.8,108,273.9440613,2.35E-08,6111,2,1.766089201,13.8208847,41,422.7575073,0.731999993
245.8,108,273.9376831,2.41E-08,6111,2,0.99590832,13.15720654,41,442.8268738,0.772000015
16.7,108,273.7949219,2.38E-08,6111,2,1.34485662,24.47502136,24,435.1369324,0.751999974
77.1,108,273.3329468,2.38E-08,6111,2,1.133993268,24.64561653,29,500.2766113,0.712000012
25.4,108,272.6869202,2.52E-08,6111,2,3.397794485,9.731682777,24,561.7453613,0.787999988
185.9,108,273.4852905,2.45E-08,6111,2,3.187560558,9.795694351,29,453.4678955,0.75999999
34.2,108,273.8103943,2.30E-08,6111,2,1.179356933,12.17716599,24,465.8466187,0.736000001
34.1,108,274.0444336,2.20E-08,6111,2,0.279664725,12.23013783,24,437.286438,0.744000018
53.8,108,273.6646423,2.28E-08,6111,2,2.188569784,10.17224789,24,512.5855713,0.755999982
20.2,108,273.4602966,2.27E-08,6111,2,3.989762306,9.570632935,29,512.657959,0.772000015
22.1,108,273.6769714,2.22E-08,6111,2,4.279251099,23.31585312,24,516.6999512,0.860000014
376.6,108,273.2389221,2.29E-08,6111,2,0.496470809,11.65618801,24,423.7590027,0.731999993
138.9,108,272.9912415,2.37E-08,6111,2,1.21993041,24.57254791,24,519.1108398,0.772000015
6.2,108,273.8347168,2.21E-08,6111,2,1.764468551,11.08096409,36,381.0410156,0.787999988
27.9,108,274.0112305,2.18E-08,6111,2,3.016115904,14.75636292,29,379.4397888,0.716000021
56.9,108,272.9371033,2.38E-08,6111,2,2.195689917,23.98450661,24,476.3900452,0.776000023
13.5,108,273.4745178,2.33E-08,6111,2,2.602153778,23.81446457,24,410.0706177,0.772000015
11.8,108,273.8304443,2.29E-08,6111,2,1.241223931,24.55523872,41,342.7336121,0.75999999
